,Name,IATA,Latitude,Longitude
4278,Land's End Airport,LEQ,50.102798,-5.67056
4279,Penzance Heliport,PZE,50.128101,-5.51845
4280,Anglesey Airport,VLY,53.248100280799996,-4.53533983231
4281,Barra Airport,BRR,57.0228,-7.443060000000001
4282,Donegal Airport,CFN,55.0442008972168,-8.340999603271483
4283,Weston Airport,\N,53.352199554399995,-6.48611021042
4284,Sindal Airport,CNL,57.503502000000005,10.2294
4285,Leknes Airport,LKN,68.152496337891,13.609399795532
4286,Namsos Høknesøra Airport,OSY,64.472198486328,11.57859992981
4287,"Mo i Rana Airport, Røssvoll",MQN,66.363899230957,14.301400184631
4288,"Rørvik Airport, Ryum",RVK,64.838302612305,11.14610004425
4289,Røst Airport,RET,67.527801513672,12.103300094604002
4290,Sandane Airport (Anda),SDN,61.830001831055,6.1058301925659
4291,Sogndal Airport,SOG,61.156101,7.13778
4292,Svolvær Helle Airport,SVJ,68.243301391602,14.669199943541999
4293,Sørkjosen Airport,SOJ,69.786796569824,20.959400177002
4294,"Vardø Airport, Svartnes",VAW,70.355400085449,31.044900894165
4295,Værøy Heliport,VRY,67.654555,12.727257
4296,Bydgoszcz Ignacy Jan Paderewski Airport,BZG,53.096801757799994,17.9776992798
4297,Łódź Władysław Reymont Airport,LCJ,51.721900939899996,19.3980998993
4298,Åre Östersund Airport,OSD,63.194400787354,14.500300407410002
4299,Hagfors Airport,HFS,60.02009963989258,13.578900337219238
4300,Karlstad Airport,KSD,59.444698333699996,13.337400436400001
4301,Torsby Airport,TYF,60.1576004028,12.991299629199998
4302,Ängelholm-Helsingborg Airport,AGH,56.29610061645508,12.847100257873535
4303,Storuman Airport,SQO,64.96089935302734,17.69659996032715
4304,Hemavan Airport,HMV,65.80609893798828,15.082799911499025
4305,Ventspils International Airport,VNT,57.35779953,21.5442008972
4306,Rand Airport,QRA,-26.2425003052,28.151199340799998
4307,Kruger Mpumalanga International Airport,MQP,-25.383199691799998,31.105600357100002
4308,Malamala Airport,AAM,-24.818099975585934,31.54459953308105
4309,Mmabatho International Airport,MBD,-25.798400878900004,25.548000335700003
4310,Ghanzi Airport,GNZ,-21.6924991607666,21.658100128173828
4311,Orapa Airport,ORP,-21.266701,25.3167
4312,Shakawe Airport,SWX,-18.373899459838867,21.832599639892575
4313,Limpopo Valley Airport,TLD,-22.189199447600004,29.1268997192
4314,Ngot Nzoungou Airport,DIS,-4.20635,12.6599
4315,Chipata Airport,CIP,-13.558300018310547,32.58720016479492
4316,Los Alamitos Army Air Field,\N,33.79000092,-118.052002
4317,Iconi Airport,YVA,-11.710800170899999,43.2439002991
4318,Antsalova Airport,WAQ,-18.701273,44.614921
4319,Ankavandra Airport,JVA,-18.80501,45.273467
4320,Belo sur Tsiribihina Airport,BMD,-19.6867008209,44.541900634799994
4321,Maintirano Airport,MXT,-18.049999,44.033001
4322,Morafenobe Airport,TVA,-17.850082999999998,44.920466999999995
4323,Tambohorano Airport,WTA,-17.47610092163086,43.972801208496094
4324,Tsiroanomandidy Airport,WTS,-18.759677,46.054065
4325,Ambatondrazaka Airport,WAM,-17.795378,48.442583
4326,Port Bergé Airport,WPB,-15.584285999999999,47.623587
4327,Ambanja Airport,\N,-13.645705,48.459427000000005
4328,Soalala Airport,DWB,-16.101689999999998,45.358837
4329,Mampikony Airport,WMP,-16.0722693402,47.644164562200004
4330,Nasa Shuttle Landing Facility Airport,\N,28.614999771118164,-80.69450378417969
4331,Mandritsara Airport,WMA,-15.833048999999999,48.833284
4332,Manja Airport,MJA,-21.426105,44.316509
4333,Catumbela Airport,CBT,-12.4792,13.4869
4334,Dundo Airport,DUE,-7.400889873504639,20.818500518798828
4335,Ngjiva Pereira Airport,VPE,-17.0435009003,15.683799743700002
4336,Namibe Airport,MSZ,-15.261199951171875,12.14680004119873
4337,Koulamoutou Mabimbi Airport,KOU,-1.1846100091933998,12.441300392151
4338,Mouilla Ville Airport,MJL,-1.8451399803161619,11.056699752807617
4339,Tchibanga Airport,TCH,-2.8499999046325684,11.017000198364258
4340,Chimoio Airport,VPY,-19.15130043029785,33.429000854492195
4341,Sarh Airport,SRH,9.14444,18.374399
4342,Club Makokola Airport,CMK,-14.306900024414062,35.13249969482422
4343,Luderitz Airport,LUD,-26.68740081787109,15.242899894714355
4344,Ondangwa Airport,OND,-17.878201,15.9526
4345,Oranjemund Airport,OMD,-28.5847,16.446699
4346,Swakopmund Airport,SWP,-22.66189956665,14.568099975586
4347,Eros Airport,ERS,-22.612199783325195,17.080400466918945
4348,Boma Airport,BOA,-5.8540000915527335,13.064000129699707
4349,Tshimpi Airport,MAT,-5.799610137939452,13.440400123596193
4350,Inongo Airport,INO,-1.9472199678421018,18.28580093383789
4351,Nioki Airport,NIO,-2.7174999713897705,17.68470001220703
4352,Basango Mboliasa Airport,KRZ,-1.434999942779541,19.02400016784668
4353,Basankusu Airport,BSU,1.2247200012207031,19.78890037536621
4354,Tshikapa Airport,TSH,-6.4383300000000006,20.794701
4355,Lodja Airport,LJA,-3.4170000553131104,23.45000076293945
4356,Ilebo Airport,PFR,-4.329919,20.590124
4357,Outer Skerries Airport,OUK,60.4252,-0.75
4358,La Gomera Airport,GMZ,28.029600143432614,-17.214599609375
4359,Sherbro International Airport,BTE,7.5324201583862305,-12.518899917602539
4360,Bo Airport,KBS,7.944399833679199,-11.76099967956543
4361,Kenema Airport,KEN,7.8912901878356925,-11.176600456237793
4362,Osvaldo Vieira International Airport,OXB,11.894800186157227,-15.65369987487793
4363,Smara Airport,SMW,26.7318,-11.6847
4364,Dakhla Airport,VIL,23.7183,-15.932
4365,Mogador Airport,ESU,31.397499084499998,-9.6816701889
4366,Hassan I Airport,EUN,27.151699,-13.2192
4367,Nador International Airport,NDR,34.988800048799995,-3.0282099247000005
4368,Praia International Airport,RAI,14.924500465393065,-23.49349975585937
4369,São Filipe Airport,SFL,14.885000228900001,-24.479999542199998
4370,Baco Airport,BCO,5.78287,36.562
4371,Beica Airport,BEI,9.38638973236084,34.521900177001946
4372,Combolcha Airport,DSE,11.082500457763672,39.71139907836914
4373,Dembidollo Airport,DEM,8.553999900817871,34.85800170898437
4374,Gode Airport,GDE,5.935130119319999,43.578601837200004
4375,Gore Airport,GOR,8.1614,35.5529
4376,Kabri Dehar Airport,ABK,6.734,44.252998
4377,Mizan Teferi Airport,MTF,6.9571,35.5547
4378,Tippi Airport,TIE,7.2024,35.415
4379,Alula Airport,ALU,11.9582,50.748000000000005
4380,Bosaso Airport,BSA,11.27530002593994,49.14939880371094
4381,Aden Adde International Airport,MGQ,2.014440059661865,45.3046989440918
4382,Galcaio Airport,GLK,6.78082990646,47.45470047
4383,Burao Airport,BUO,9.5275,45.5549
4384,El Arish International Airport,AAC,31.073299408,33.8358001709
4385,Assiut International Airport,ATZ,27.0464992523,31.0119991302
4386,Amboseli Airport,ASV,-2.645050048828125,37.25310134887695
4387,Lokichoggio Airport,LKG,4.20412015914917,34.348201751708984
4388,Malindi Airport,MYD,-3.2293100357055664,40.10169982910156
4389,Nanyuki Airport,NYK,-0.062398899346590035,37.04100799560547
4390,Gardabya Airport,SRX,31.0634994507,16.5949993134
4391,Gamal Abdel Nasser Airport,TOB,31.861,23.906999999999996
4392,Mitiga Airport,MJI,32.894100189208984,13.276000022888185
4393,La Abraq Airport,LAQ,32.78870010375977,21.96430015563965
4394,Atbara Airport,ATB,17.710344314575195,34.057018280029304
4395,Nyala Airport,UYL,12.053500175476074,24.95619964599609
4396,Port Sudan New International Airport,PZU,19.4335994720459,37.23410034179688
4397,Bukoba Airport,BKZ,-1.3319999999999999,31.8212
4398,Kigoma Airport,TKQ,-4.8862,29.6709
4399,Lindi Airport,LDI,-9.85111,39.757801
4400,Musoma Airport,MUZ,-1.5030000000000001,33.8021
4401,Shinyanga Airport,SHY,-3.6093,33.5035
4402,Tabora Airport,TBO,-5.076389789581299,32.833301544189446
4403,Arua Airport,RUA,3.0499999523162837,30.91699981689453
4404,Gulu Airport,ULU,2.805560111999512,32.271800994873054
4405,Diu Airport,DIU,20.71310043334961,70.92109680175781
4406,Aberdeen Regional Airport,ABR,45.44910049438477,-98.42179870605469
4407,Southwest Georgia Regional Airport,ABY,31.535499572753906,-84.19450378417969
4408,Athens Ben Epps Airport,AHN,33.94860076904297,-83.32630157470703
4409,Alamogordo White Sands Regional Airport,ALM,32.839900970500004,-105.990997314
4410,Waterloo Regional Airport,ALO,42.55709838867188,-92.40029907226562
4411,Walla Walla Regional Airport,ALW,46.09489822,-118.288002
4412,Alpena County Regional Airport,APN,45.07809829999999,-83.56030273
4413,Watertown Regional Airport,ATY,44.91400146,-97.15470123
4414,Bradford Regional Airport,BFD,41.8031005859375,-78.64009857177734
4415,Western Neb. Rgnl/William B. Heilig Airport,BFF,41.87400055,-103.5960007
4416,Raleigh County Memorial Airport,BKW,37.787300109899995,-81.1241989136
4417,Brunswick Golden Isles Airport,BQK,31.2588005065918,-81.46649932861328
4418,Southeast Iowa Regional Airport,BRL,40.783199310302734,-91.12550354003906
4419,Jack Mc Namara Field Airport,CEC,41.78020096,-124.23699950000001
4420,Cape Girardeau Regional Airport,CGI,37.22529983520508,-89.57080078125
4421,Chippewa County International Airport,CIU,46.25080108642578,-84.47239685058594
4422,North Central West Virginia Airport,CKB,39.2966003418,-80.2281036377
4423,William R Fairchild International Airport,CLM,48.120201110839844,-123.5
4424,Houghton County Memorial Airport,CMX,47.16839981079102,-88.48909759521484
4425,Dodge City Regional Airport,DDC,37.76340103149414,-99.9655990600586
4426,DuBois Regional Airport,DUJ,41.17829895,-78.8986969
4427,Chippewa Valley Regional Airport,EAU,44.86579895019531,-91.48429870605469
4428,Elko Regional Airport,EKO,40.82490158081055,-115.79199981689452
4429,New Bedford Regional Airport,EWB,41.67610168457031,-70.95690155029297
4430,Fayetteville Regional Grannis Field,FAY,34.991199493408196,-78.88030242919922
4431,Wokal Field Glasgow International Airport,GGW,48.212502,-106.614998
4432,Central Nebraska Regional Airport,GRI,40.96749877929688,-98.30960083007812
4433,Memorial Field,HOT,34.47800064086914,-93.09619903564452
4434,Tri-State/Milton J. Ferguson Field,HTS,38.36669922,-82.55799866
4435,Kili Airport,KIO,5.644515,169.119507
4436,Kirksville Regional Airport,IRK,40.09349822998047,-92.5448989868164
4437,Jamestown Regional Airport,JMS,46.92969894,-98.67819977
4438,Laramie Regional Airport,LAR,41.31209945678711,-105.6750030517578
4439,Arnold Palmer Regional Airport,LBE,40.27590179,-79.40480042
4440,North Platte Regional Airport Lee Bird Field,LBF,41.12620163,-100.6839981
4441,Lebanon Municipal Airport,LEB,43.626098632799994,-72.30419921880002
4442,Crater Lake-Klamath Regional Airport,LMT,42.156101,-121.733002
4443,Lancaster Airport,LNS,40.12170028686523,-76.29609680175781
4444,Lewistown Municipal Airport,LWT,47.04930114746094,-109.46700286865234
4445,Lynchburg Regional Preston Glenn Field,LYH,37.326698303222656,-79.20040130615234
4446,Muskegon County Airport,MKG,43.16949844,-86.23819733
4447,Frank Wiley Field,MLS,46.428001403808594,-105.88600158691406
4448,Northwest Alabama Regional Airport,MSL,34.74530029,-87.61019897
4449,Southwest Oregon Regional Airport,OTH,43.41709899902344,-124.24600219726562
4450,Owensboro Daviess County Airport,OWB,37.74010086,-87.16680145
4451,Hattiesburg Laurel Regional Airport,PIB,31.467100143432614,-89.33709716796875
4452,Pocatello Regional Airport,PIH,42.9098014831543,-112.59600067138672
4453,Pierre Regional Airport,PIR,44.38270187,-100.2860031
4454,Pellston Regional Airport of Emmet County Airport,PLN,45.57089996,-84.79669952
4455,Portsmouth International at Pease Airport,PSM,43.0778999329,-70.8233032227
4456,Reading Regional Carl A Spaatz Field,RDG,40.378501892089844,-75.96520233154297
4457,Rhinelander Oneida County Airport,RHI,45.63119888305664,-89.46749877929688
4458,Southwest Wyoming Regional Airport,RKS,41.5942,-109.065001
4459,Rutland - Southern Vermont Regional Airport,RUT,43.52939987,-72.94960022
4460,San Luis County Regional Airport,SBP,35.2368011475,-120.64199829100001
4461,Sheridan County Airport,SHR,44.76919937133789,-106.9800033569336
4462,Adirondack Regional Airport,SLK,44.38529968261719,-74.2061996459961
4463,Salina Municipal Airport,SLN,38.79100036621094,-97.6521987915039
4464,Santa Maria Pub/Capt G Allan Hancock Field,SMX,34.89889908,-120.4570007
4465,Tupelo Regional Airport,TUP,34.26810073852539,-88.7698974609375
4466,Quincy Regional Baldwin Field,UIN,39.94269943,-91.19460297
4467,Victoria Regional Airport,VCT,28.85260009765625,-96.9185028076172
4468,Valdosta Regional Airport,VLD,30.78249931335449,-83.27670288085938
4469,Worland Municipal Airport,WRL,43.9656982421875,-107.95099639892578
4470,Yakima Air Terminal McAllister Field,YKM,46.56819916,-120.5439987
4471,Ercan International Airport,ECN,35.15470123291016,33.49610137939453
4472,Logroño-Agoncillo Airport,RJL,42.4609534888,-2.32223510742
4473,Île d'Yeu Airport,IDY,46.71860122680664,-2.3911099433898926
4474,Angers-Loire Airport,ANE,47.560299,-0.312222
4475,La Môle Airport,LTT,43.205399,6.482
4476,Syros Airport,JSY,37.422798156700004,24.950899124099998
4477,Pécs-Pogány Airport,PEV,45.990898,18.240996
4478,Győr-Pér International Airport,\N,47.624401,17.813601000000002
4479,Sármellék International Airport,SOB,46.686391,17.159084
4480,Aosta Airport,AOT,45.738499,7.36872
4481,Salerno Costa d'Amalfi Airport,QSR,40.620399,14.9113
4482,Corvo Airport,CVU,39.671501,-31.1136
4483,Banja Luka International Airport,BNX,44.94139862060547,17.297500610351562
4484,Uşak Airport,USQ,38.68149948120117,29.47170066833496
4485,Kars Airport,KSY,40.562198638916016,43.1150016784668
4486,Şanlıurfa Airport,SFQ,37.09429931640625,38.84709930419922
4487,Kahramanmaraş Airport,KCM,37.5388259888,36.9535217285
4488,Ağrı Airport,AJI,39.654541015625,43.025978088378906
4489,Adıyaman Airport,ADF,37.7313995361,38.4688987732
4490,Süleyman Demirel International Airport,ISE,37.8554000854,30.368400573699997
4491,Balıkesir Körfez Airport,EDO,39.554599761999995,27.013799667399997
4492,Samsun Çarşamba Airport,SZF,41.254501,36.567101
4493,Žilina Airport,ILZ,49.231498718299996,18.6135005951
4494,JAGS McCartney International Airport,GDT,21.444499969482425,-71.14230346679688
4495,Middle Caicos Airport,MDS,21.82602,-71.8025
4496,Salt Cay Airport,SLX,21.3330001831,-71.1999969482
4497,Samaná El Catey International Airport,AZS,19.267000198399998,-69.7419967651
4498,La Isabela International Airport,JBQ,18.57250022888184,-69.98560333251953
4499,Puerto Barrios Airport,PBR,15.7309,-88.583801
4500,Quezaltenango Airport,AAZ,14.8656,-91.501999
4501,Utirik Airport,UTK,11.222000000000001,169.852005
4502,Ahuas Airport,AHS,15.4722,-84.352203
4503,Puerto Lempira Airport,PEU,15.2622,-83.78119699999999
4504,Mili Island Airport,MIJ,6.08333,171.733002
4505,Captain Rogelio Castillo National Airport,CYW,20.546,-100.887001
4506,Ciudad Constitución Airport,CUA,25.053800582885998,-111.61499786376999
4507,Guerrero Negro Airport,GUB,28.0261,-114.024002
4508,El Lencero Airport,JAL,19.4750995636,-96.79750061040001
4509,Alonso Valderrama Airport,CTD,7.987840175628662,-80.40969848632812
4510,Enrique Adolfo Jimenez Airport,ONX,9.356639862060547,-79.86740112304688
4511,Jaqué Airport,JQE,7.51777982711792,-78.1572036743164
4512,Captain Ramon Xatruch Airport,PLP,8.406669616699219,-78.1417007446289
4513,Aerotortuguero Airport,TTQ,10.42,-83.6095
4514,Barra del Colorado Airport,BCL,10.768699645996094,-83.58560180664062
4515,Cabo Velas Airport,\N,10.355699539185,-85.852897644043
4516,Islita Airport,PBP,9.856109619140623,-85.37079620361328
4517,Puerto Jimenez Airport,PJM,8.533329963684082,-83.30000305175781
4518,Tobias Bolanos International Airport,SYQ,9.957050323486328,-84.13980102539062
4519,(Duplicate) Playa Samara Airport,\N,9.87,-85.48
4520,Jérémie Airport,JEE,18.66309928894043,-74.17030334472656
4521,Port-de-Paix Airport,PAX,19.9335994720459,-72.84860229492188
4522,Cayo Coco Airport,\N,22.5132007599,-78.51100158690001
4523,Alberto Delgado Airport,TND,21.788299560546875,-79.99720001220703
4524,Congo Town Airport,COX,24.158701,-77.589798
4525,Arthur's Town Airport,ATC,24.6294,-75.673797
4526,New Bight Airport,TBI,24.3153,-75.452301
4527,Colonel Hill Airport,CRI,22.7455997467,-74.18240356449999
4528,Nassau Paradise Island Airport,PID,25.08300018310547,-77.30000305175781
4529,Enua Airport,AIU,-19.96780014038086,-158.11900329589844
4530,Mangaia Island Airport,MGS,-21.89598655700684,-157.9066619873047
4531,Manihiki Island Airport,MHX,-10.376700401306152,-161.0019989013672
4532,Mauke Airport,MUK,-20.13610076904297,-157.34500122070312
4533,Mitiaro Island Airport,MOI,-19.842500686645508,-157.7030029296875
4534,Tongareva Airport,PYE,-9.01436996459961,-158.03240966796875
4535,Cicia Airport,ICI,-17.7432994843,-179.34199523900003
4536,Malolo Lailai Island Airport,PTF,-17.7779006958,177.19700622599998
4537,Vunisea Airport,KDV,-19.0580997467,178.15699768099998
4538,Mana Island Airport,MNF,-17.6730995178,177.09800720200002
4539,Moala Airport,MFJ,-18.5666999817,179.951004028
4540,Ngau Airport,NGI,-18.115600585899998,179.339996338
4541,Lakeba Island Airport,LKB,-18.1991996765,-178.817001343
4542,Labasa Airport,LBS,-16.466699600219727,179.33999633789062
4543,Matei Airport,TVU,-16.6905994415,-179.87699890099998
4544,Koro Island Airport,KXF,-17.3458003998,179.42199707
4545,Rotuma Airport,RTA,-12.482500076293945,177.0709991455078
4546,Savusavu Airport,SVU,-16.8027992249,179.34100341799999
4547,Kaufana Airport,EUA,-21.3782997131,-174.95799255400001
4548,Lifuka Island Airport,HPA,-19.777000427246094,-174.34100341796875
4549,Mata'aho Airport,NFO,-15.5707998276,-175.632995605
4550,Kuini Lavenia Airport,NTT,-15.977297,-173.791089
4551,Vanua Balavu Airport,VBV,-17.268999099731445,-178.9759979248047
4552,Niue International Airport,IUE,-19.079030990600586,-169.92559814453125
4553,Pointe Vele Airport,FUT,-14.3114004135,-178.065994263
4554,Maota Airport,MXS,-13.742300033569336,-172.25799560546875
4555,Apataki Airport,APK,-15.5736,-146.41499299999998
4556,Ahe Airport,AHE,-14.428099632263185,-146.2570037841797
4557,Hiva Oa-Atuona Airport,AUQ,-9.76879024506,-139.011001587
4558,Ua Pou Airport,UAP,-9.35167,-140.078003
4559,Ua Huka Airport,UAH,-8.936110000000001,-139.55200200000002
4560,Mota Lava Airport,MTV,-13.666000366199999,167.712005615
4561,Sola Airport,SLH,-13.851699829100001,167.537002563
4562,Torres Airstrip,TOH,-13.328000068699998,166.638000488
4563,Siwo Airport,EAE,-17.0902996063,168.343002319
4564,Craig Cove Airport,CCV,-16.264999,167.923996
4565,Longana Airport,LOD,-15.3066997528,167.966995239
4566,Sara Airport,SSR,-15.4708003998,168.15199279799998
4567,Tavie Airport,PBJ,-16.438999176,168.257003784
4568,Lamap Airport,LPM,-16.461122800000002,167.829253
4569,Lamen Bay Airport,LNB,-16.584199905400002,168.15899658200001
4570,Maewo-Naone Airport,MWF,-15.0,168.082992554
4571,Lonorore Airport,LNE,-15.8655996323,168.17199707
4572,Norsup Airport,NUS,-16.0797,167.401001
4573,Gaua Island Airport,ZGU,-14.218099594099998,167.587005615
4574,Redcliffe Airport,RCL,-15.4720001221,167.835006714
4575,Santo Pekoa International Airport,SON,-15.505000114399998,167.220001221
4576,Tongoa Airport,TGH,-16.8910999298,168.55099487299998
4577,Uléi Airport,ULB,-16.3297,168.3011
4578,Valesdir Airport,VLS,-16.796100616500002,168.177001953
4579,Southwest Bay Airport,SWJ,-16.4864,167.4472
4580,North West Santo Airport,OLJ,-14.881699562099998,166.557998657
4581,Aneityum Airport,AUY,-20.2492008209,169.770996094
4582,Aniwa Airport,AWD,-19.2346,169.6009
4583,Dillon's Bay Airport,DLY,-18.769399642899998,169.00100708
4584,Futuna Airport,FTA,-19.516399383499998,170.23199462899998
4585,Ipota Airport,IPA,-18.856389,169.283333
4586,Tiga Airport,TGJ,-21.096099853515625,167.8040008544922
4587,Île Art - Waala Airport,BMY,-19.720600128173828,163.66099548339844
4588,Île des Pins Airport,ILP,-22.58889961242676,167.45599365234375
4589,Fayzabad Airport,FBD,37.121101,70.518097
4590,Dawadmi Domestic Airport,\N,24.5,44.400001525878906
4591,Al-Jawf Domestic Airport,AJF,29.78510093688965,40.099998474121094
4592,Wadi Al Dawasir Airport,WAE,20.504299163800003,45.1996002197
4593,Khoram Abad Airport,KHD,33.43539810180664,48.28290176391602
4594,Bam Airport,BXR,29.08419990539551,58.45000076293945
4595,Rafsanjan Airport,RJN,30.29770088195801,56.05110168457031
4596,Bojnord Airport,BJB,37.49300003051758,57.30820083618164
4597,Sabzevar National Airport,AFZ,36.16809844970703,57.59519958496094
4598,Noshahr Airport,NSH,36.66329956054688,51.464698791503906
4599,Dasht-e Naz Airport,SRY,36.635799408000004,53.1935997009
4600,Lar Airport,LRR,27.6746997833,54.3833007812
4601,Ardabil Airport,ADU,38.3256988525,48.4244003296
4602,Urmia Airport,OMH,37.6680984497,45.068698883100005
4603,Al Ain International Airport,AAN,24.261699676513672,55.60919952392578
4604,Bannu Airport,BNP,32.9729,70.527901
4605,Bahawalpur Airport,BHV,29.348100662231445,71.71800231933594
4606,Chitral Airport,CJL,35.88660049438477,71.80059814453125
4607,Dalbandin Airport,DBA,28.8782997131,64.3998031616
4608,Dera Ghazi Khan Airport,DEA,29.961000442504886,70.48590087890625
4609,Dera Ismael Khan Airport,DSK,31.90940093994141,70.89659881591797
4610,Jiwani Airport,JIW,25.067800521900004,61.805400848400005
4611,Hyderabad Airport,HDD,25.3181,68.366096
4612,Khuzdar Airport,KDD,27.790599823,66.64730072020001
4613,Ormara Airport,ORW,25.274700164799995,64.58599853519999
4614,Parachinar Airport,PAJ,33.902099609400004,70.07160186770001
4615,Skardu Airport,KDU,35.33549880981445,75.53600311279297
4616,Sehwan Sharif Airport,SYW,26.473100662231445,67.71720123291016
4617,Turbat International Airport,TUK,25.98640060424805,63.03020095825195
4618,Sulaymaniyah International Airport,ISU,35.5617485046,45.316738128699996
4619,Kamishly Airport,KAC,37.020599365234375,41.19139862060547
4620,Sayun International Airport,GXF,15.9660997391,48.78829956049999
4621,Adak Airport,ADK,51.87799835205078,-176.64599609375
4622,Gustavus Airport,GST,58.42530060000001,-135.7070007
4623,Skagway Airport,SGY,59.46009826660156,-135.31599426269528
4624,Holy Cross Airport,HCR,62.18830108642578,-159.77499389648438
4625,Haines Airport,HNS,59.24380111694336,-135.52400207519528
4626,Kalskag Airport,KLG,61.53630065917969,-160.34100341796875
4627,McGrath Airport,MCG,62.95289993,-155.60600280000003
4628,Mountain Village Airport,MOU,62.09540176391602,-163.6820068359375
4629,Aniak Airport,ANI,61.58160018920898,-159.54299926757812
4630,Chevak Airport,VAK,61.5409,-165.6005
4631,Wrangell Airport,WRG,56.48429871,-132.36999509999998
4632,Balimo Airport,OPU,-8.050000190730001,142.932998657
4633,Baimuru Airport,VMU,-7.49686002731,144.819900513
4634,Kalaupapa Airport,LUP,21.21100044,-156.973999
4635,Eniwetok Airport,ENT,11.340700149536133,162.3280029296875
4636,Matsu Nangan Airport,LZN,26.1598,119.958
4637,Hengchun Airport,HCN,22.041099548339844,120.7300033569336
4638,Matsu Beigan Airport,MFK,26.224199,120.002998
4639,Kushiro Airport,KUH,43.0410003662,144.192993164
4640,Okadama Airport,OKD,43.117447,141.38134
4641,Saga Airport,HSG,33.149700164799995,130.302001953
4642,Nagoya Airport,NKM,35.255001068115234,136.92399597167972
4643,Iwami Airport,IWJ,34.676399231,131.789993286
4644,Fukushima Airport,FKS,37.22740173339844,140.43099975585938
4645,Odate Noshiro Airport,ONJ,40.1918983459,140.371002197
4646,Shonai Airport,SYO,38.81219863889999,139.787002563
4647,Miyakejima Airport,MYE,34.073600769,139.559997559
4648,Kunsan Air Base,KUV,35.90380096435547,126.61599731445312
4649,Mokpo Heliport,MPK,34.7588996887,126.379997253
4650,Wonju/Hoengseong Air Base (K-38/K-46),WJU,37.441201,127.963858
4651,Yangyang International Airport,YNY,38.061298,128.669006
4652,Sacheon Air Base/Airport,HIN,35.088591,128.071747
4653,Cheongju International Airport/Cheongju Air Base (K-59/G-513),CJJ,36.717008,127.498741
4654,Subic Bay International Airport,SFS,14.794400215148926,120.27100372314452
4655,Cuyo Airport,CYU,10.858099937438963,121.06900024414062
4656,Rajah Buayan Air Base,\N,6.106440067289999,125.23500061
4657,Camiguin Airport,CGM,9.253520011901855,124.70700073242188
4658,Jolo Airport,JOL,6.0536699295043945,121.01100158691406
4659,Sanga Sanga Airport,TWT,5.046991,119.74299599999999
4660,Surigao Airport,SUG,9.755838325629998,125.480947495
4661,Tandag Airport,TDG,9.072110176086426,126.1709976196289
4662,Naga Airport,WNP,13.58489990234375,123.2699966430664
4663,Basco Airport,BSO,20.4513,121.980003
4664,San Fernando Airport,SFE,16.595600128173828,120.3030014038086
4665,Tuguegarao Airport,TUG,17.6433676823,121.73315048200001
4666,Virac Airport,VRC,13.57639980316162,124.20600128173828
4667,Calbayog Airport,CYP,12.072699546813965,124.54499816894531
4668,Catarman National Airport,CRM,12.502400398254395,124.63600158691406
4669,Moises R. Espinosa Airport,MBT,12.369682000000001,123.630095
4670,Roxas Airport,RXS,11.597700119018555,122.7519989013672
4671,General Enrique Mosconi Airport,TTG,-22.619600295999998,-63.7937011719
4672,Las Heras Airport,LHS,-46.53829956049999,-68.9653015137
4673,Antoine de Saint Exupéry Airport,OES,-40.7512,-65.0343
4674,Lago Argentino Airport,ING,-50.336102000000004,-72.24859599999999
4675,Gobernador Gregores Airport,GGS,-48.7831,-70.150002
4676,Santa Teresita Airport,SST,-36.5423,-56.7218
4677,Necochea Airport,NEC,-38.4831,-58.8172
4678,Orlando Bezerra de Menezes Airport,JDO,-7.21895980835,-39.270099639899996
4679,Coronel Horácio de Mattos Airport,LEC,-12.4822998047,-41.2770004272
4680,Macaé Airport,MEA,-22.343000412,-41.7659988403
4681,Frank Miloye Milenkowichi–Marília State Airport,MII,-22.1968994141,-49.926399231000005
4682,Vitória da Conquista Airport,VDC,-14.8627996445,-40.8630981445
4683,Santa Maria Airport,RIA,-29.711399,-53.688202000000004
4684,Toledo Airport,TOW,-24.6863,-53.697497999999996
4685,Ricardo García Posada Airport,ESR,-26.31110000610352,-69.76519775390625
4686,Pucón Airport,ZPC,-39.29280090332031,-71.91590118408203
4687,Sorocaba Airport,SOD,-23.478001000000003,-47.490002000000004
4688,San Cristóbal Airport,SCY,-0.910206,-89.617401
4689,Camilo Ponce Enriquez Airport,LOH,-3.99589,-79.371902
4690,General Rivadeneira Airport,ESM,0.9785190224647522,-79.62660217285156
4691,Port Stanley Airport,PSY,-51.685699462890994,-57.777599334716996
4692,Santa Ana Airport,CRC,4.75818,-75.9557
4693,La Jagua Airport,\N,2.1464,-75.6944
4694,Caucaya Airport,LQM,-0.182278,-74.7708
4695,La Pedrera Airport,LPD,-1.32861,-69.5797
4696,Reyes Murillo Airport,NQU,5.6964,-77.2806
4697,Obando Airport,PDA,3.85353,-67.9062
4698,El Yopal Airport,EYP,5.31911,-72.384
4699,Capitán de Av. Emilio Beltrán Airport,GYA,-10.820599556,-65.34559631350001
4700,Puerto Rico Airport,PUR,-11.107663,-67.55115500000001
4701,Capitán Av. Selin Zeitun Lopez Airport,RIB,-11.0,-66.0
4702,Reyes Airport,REY,-14.3044,-67.353401
4703,Capitán Av. German Quiroga G. Airport,SRJ,-14.85919952392578,-66.73750305175781
4704,Zorg en Hoop Airport,ORG,5.8110800000000005,-55.190701000000004
4705,Mucuri Airport,MVS,-18.048900604248047,-39.864200592041016
